hp_kw,km,age,price,make_model_Audi_A1,make_model_Audi_A3,make_model_Opel_Astra,make_model_Opel_Corsa,make_model_Opel_Insignia,make_model_Renault_Clio,make_model_Renault_Duster,make_model_Renault_Espace,gearing_type_Automatic,gearing_type_Manual,gearing_type_Semi_Automatic
66.0,49351.0,3.0,14990,1,0,0,0,0,0,0,0,1,0,0
66.0,60000.0,3.0,14990,1,0,0,0,0,0,0,0,1,0,0
66.0,49351.0,3.0,14990,1,0,0,0,0,0,0,0,1,0,0
70.0,56967.0,3.0,14959,1,0,0,0,0,0,0,0,1,0,0
70.0,56967.0,3.0,14959,1,0,0,0,0,0,0,0,1,0,0
92.0,87300.0,3.0,14930,1,0,0,0,0,0,0,0,1,0,0
70.0,86698.0,3.0,14930,1,0,0,0,0,0,0,0,1,0,0
66.0,70000.0,3.0,14950,1,0,0,0,0,0,0,0,1,0,0
92.0,87300.0,3.0,14930,1,0,0,0,0,0,0,0,1,0,0
85.0,115900.0,2.0,14900,1,0,0,0,0,0,0,0,1,0,0
70.0,25000.0,3.0,14850,1,0,0,0,0,0,0,0,1,0,0
85.0,58718.0,3.0,14890,1,0,0,0,0,0,0,0,1,0,0
92.0,35730.0,3.0,14700,1,0,0,0,0,0,0,0,1,0,0
85.0,83450.0,3.0,14640,1,0,0,0,0,0,0,0,1,0,0
66.0,75000.0,3.0,14799,1,0,0,0,0,0,0,0,1,0,0
66.0,49351.0,3.0,14990,1,0,0,0,0,0,0,0,1,0,0
66.0,49351.0,3.0,14990,1,0,0,0,0,0,0,0,1,0,0
66.0,49351.0,3.0,14990,1,0,0,0,0,0,0,0,1,0,0
66.0,49351.0,3.0,14990,1,0,0,0,0,0,0,0,1,0,0
66.0,49351.0,3.0,14990,1,0,0,0,0,0,0,0,1,0,0
70.0,58525.0,3.0,16395,1,0,0,0,0,0,0,0,1,0,0
70.0,37000.0,3.0,16250,1,0,0,0,0,0,0,0,1,0,0
92.0,42000.0,3.0,16400,1,0,0,0,0,0,0,0,1,0,0
66.0,49351.0,3.0,14990,1,0,0,0,0,0,0,0,1,0,0
85.0,53000.0,3.0,16290,1,0,0,0,0,0,0,0,1,0,0
66.0,49351.0,3.0,14990,1,0,0,0,0,0,0,0,1,0,0
70.0,31235.0,3.0,16199,1,0,0,0,0,0,0,0,1,0,0
71.0,72761.0,3.0,15998,1,0,0,0,0,0,0,0,1,0,0
85.0,73575.0,3.0,15990,1,0,0,0,0,0,0,0,1,0,0
66.0,19000.0,2.0,16000,1,0,0,0,0,0,0,0,1,0,0
70.0,19068.0,2.0,16150,1,0,0,0,0,0,0,0,1,0,0
85.0,11000.0,3.0,16000,1,0,0,0,0,0,0,0,1,0,0
92.0,33200.0,3.0,15993,1,0,0,0,0,0,0,0,1,0,0
85.0,45000.0,3.0,15990,1,0,0,0,0,0,0,0,1,0,0
66.0,42900.0,3.0,15990,1,0,0,0,0,0,0,0,1,0,0
66.0,52900.0,3.0,15980,1,0,0,0,0,0,0,0,1,0,0
70.0,40500.0,3.0,15590,1,0,0,0,0,0,0,0,1,0,0
85.0,146140.0,3.0,15990,1,0,0,0,0,0,0,0,1,0,0
85.0,44300.0,3.0,15980,1,0,0,0,0,0,0,0,1,0,0
70.0,9300.0,1.0,15990,1,0,0,0,0,0,0,0,1,0,0
85.0,72192.0,3.0,15980,1,0,0,0,0,0,0,0,1,0,0
92.0,46123.0,3.0,15990,1,0,0,0,0,0,0,0,1,0,0
66.0,18150.0,2.0,15580,1,0,0,0,0,0,0,0,1,0,0
70.0,42979.0,3.0,15490,1,0,0,0,0,0,0,0,1,0,0
66.0,24000.0,3.0,15500,1,0,0,0,0,0,0,0,1,0,0
66.0,40528.0,2.0,15490,1,0,0,0,0,0,0,0,1,0,0
70.0,104000.0,3.0,15500,1,0,0,0,0,0,0,0,1,0,0
85.0,63473.0,3.0,15500,1,0,0,0,0,0,0,0,1,0,0
110.0,29950.0,3.0,15490,1,0,0,0,0,0,0,0,1,0,0
92.0,25320.0,3.0,15480,1,0,0,0,0,0,0,0,1,0,0
66.0,24030.0,2.0,15450,1,0,0,0,0,0,0,0,1,0,0
70.0,36590.0,3.0,15450,1,0,0,0,0,0,0,0,1,0,0
85.0,34011.0,3.0,15450,1,0,0,0,0,0,0,0,1,0,0
66.0,25600.0,3.0,15450,1,0,0,0,0,0,0,0,1,0,0
70.0,13776.0,3.0,15444,1,0,0,0,0,0,0,0,1,0,0
70.0,34400.0,3.0,15960,1,0,0,0,0,0,0,0,1,0,0
70.0,34400.0,3.0,15960,1,0,0,0,0,0,0,0,1,0,0
85.0,66844.0,3.0,15930,1,0,0,0,0,0,0,0,1,0,0
66.0,58000.0,3.0,15900,1,0,0,0,0,0,0,0,1,0,0
85.0,40000.0,3.0,15900,1,0,0,0,0,0,0,0,1,0,0
70.0,41500.0,3.0,15900,1,0,0,0,0,0,0,0,1,0,0
70.0,43255.0,3.0,15425,1,0,0,0,0,0,0,0,1,0,0
66.0,49351.0,3.0,14990,1,0,0,0,0,0,0,0,1,0,0
70.0,42023.0,3.0,15889,1,0,0,0,0,0,0,0,1,0,0
70.0,36950.0,3.0,15970,1,0,0,0,0,0,0,0,1,0,0
85.0,106829.0,3.0,15889,1,0,0,0,0,0,0,0,1,0,0
66.0,49880.0,2.0,15880,1,0,0,0,0,0,0,0,1,0,0
70.0,50272.0,3.0,15850,1,0,0,0,0,0,0,0,1,0,0
66.0,69900.0,3.0,15850,1,0,0,0,0,0,0,0,1,0,0
70.0,19582.0,3.0,15800,1,0,0,0,0,0,0,0,1,0,0
70.0,43954.0,3.0,15790,1,0,0,0,0,0,0,0,1,0,0
70.0,32910.0,3.0,15840,1,0,0,0,0,0,0,0,1,0,0
70.0,23327.0,3.0,15830,1,0,0,0,0,0,0,0,1,0,0
70.0,32814.0,3.0,15790,1,0,0,0,0,0,0,0,1,0,0
85.0,59702.0,3.0,15789,1,0,0,0,0,0,0,0,1,0,0
67.0,65838.0,3.0,15784,1,0,0,0,0,0,0,0,1,0,0
70.0,23211.0,3.0,15780,1,0,0,0,0,0,0,0,1,0,0
66.0,97930.0,3.0,12170,1,0,0,0,0,0,0,0,0,1,0
66.0,70000.0,3.0,12490,1,0,0,0,0,0,0,0,0,1,0
70.0,54392.0,3.0,12820,1,0,0,0,0,0,0,0,0,1,0
70.0,73000.0,3.0,11950,1,0,0,0,0,0,0,0,0,1,0
85.0,111380.0,3.0,12480,1,0,0,0,0,0,0,0,0,1,0
70.0,63350.0,3.0,12480,1,0,0,0,0,0,0,0,0,1,0
85.0,129550.0,3.0,12480,1,0,0,0,0,0,0,0,0,1,0
66.0,28978.0,3.0,12900,1,0,0,0,0,0,0,0,0,1,0
70.0,61220.0,3.0,13420,1,0,0,0,0,0,0,0,0,1,0
66.0,71000.0,2.0,13490,1,0,0,0,0,0,0,0,0,1,0
70.0,24999.0,3.0,13490,1,0,0,0,0,0,0,0,0,1,0
70.0,46400.0,3.0,13490,1,0,0,0,0,0,0,0,0,1,0
66.0,62400.0,3.0,12900,1,0,0,0,0,0,0,0,0,1,0
66.0,81600.0,3.0,13680,1,0,0,0,0,0,0,0,0,1,0
60.0,65500.0,3.0,13640,1,0,0,0,0,0,0,0,0,1,0
60.0,25950.0,3.0,13650,1,0,0,0,0,0,0,0,0,1,0
70.0,32779.0,3.0,13490,1,0,0,0,0,0,0,0,0,1,0
85.0,75800.0,3.0,13660,1,0,0,0,0,0,0,0,0,1,0
92.0,23450.0,3.0,13680,1,0,0,0,0,0,0,0,0,1,0
70.0,63952.0,3.0,13750,1,0,0,0,0,0,0,0,0,1,0
60.0,34000.0,3.0,13900,1,0,0,0,0,0,0,0,0,1,0
70.0,47155.0,3.0,13900,1,0,0,0,0,0,0,0,0,1,0
66.0,80000.0,3.0,13900,1,0,0,0,0,0,0,0,0,1,0
92.0,39838.0,3.0,13900,1,0,0,0,0,0,0,0,0,1,0
70.0,29600.0,3.0,13890,1,0,0,0,0,0,0,0,0,1,0
70.0,30000.0,3.0,13890,1,0,0,0,0,0,0,0,0,1,0
60.0,22223.0,2.0,13890,1,0,0,0,0,0,0,0,0,1,0
85.0,107592.0,3.0,13890,1,0,0,0,0,0,0,0,0,1,0
85.0,125000.0,3.0,13890,1,0,0,0,0,0,0,0,0,1,0
60.0,20000.0,2.0,13900,1,0,0,0,0,0,0,0,0,1,0
85.0,38900.0,3.0,13890,1,0,0,0,0,0,0,0,0,1,0
67.0,18371.0,2.0,13890,1,0,0,0,0,0,0,0,0,1,0
67.0,18371.0,2.0,13890,1,0,0,0,0,0,0,0,0,1,0
67.0,18371.0,2.0,13890,1,0,0,0,0,0,0,0,0,1,0
66.0,84708.0,3.0,13940,1,0,0,0,0,0,0,0,0,1,0
85.0,115000.0,3.0,13940,1,0,0,0,0,0,0,0,0,1,0
66.0,58011.0,3.0,13940,1,0,0,0,0,0,0,0,0,1,0
66.0,56989.0,3.0,13900,1,0,0,0,0,0,0,0,0,1,0
70.0,65000.0,3.0,13900,1,0,0,0,0,0,0,0,0,1,0
70.0,40200.0,3.0,13900,1,0,0,0,0,0,0,0,0,1,0
70.0,59000.0,3.0,13900,1,0,0,0,0,0,0,0,0,1,0
85.0,24978.0,3.0,13900,1,0,0,0,0,0,0,0,0,1,0
66.0,10000.0,2.0,13900,1,0,0,0,0,0,0,0,0,1,0
85.0,100000.0,3.0,13900,1,0,0,0,0,0,0,0,0,1,0
60.0,44000.0,3.0,13900,1,0,0,0,0,0,0,0,0,1,0
70.0,36040.0,3.0,13900,1,0,0,0,0,0,0,0,0,1,0
66.0,84500.0,3.0,13900,1,0,0,0,0,0,0,0,0,1,0
66.0,45521.0,3.0,13900,1,0,0,0,0,0,0,0,0,1,0
66.0,61582.0,3.0,13900,1,0,0,0,0,0,0,0,0,1,0
66.0,67992.0,3.0,13900,1,0,0,0,0,0,0,0,0,1,0
70.0,54000.0,3.0,13900,1,0,0,0,0,0,0,0,0,1,0
85.0,100816.0,3.0,13900,1,0,0,0,0,0,0,0,0,1,0
70.0,49000.0,3.0,13900,1,0,0,0,0,0,0,0,0,1,0
66.0,69347.0,3.0,13880,1,0,0,0,0,0,0,0,0,1,0
70.0,80120.0,3.0,13888,1,0,0,0,0,0,0,0,0,1,0
66.0,88483.0,3.0,13880,1,0,0,0,0,0,0,0,0,1,0
70.0,51400.0,3.0,13880,1,0,0,0,0,0,0,0,0,1,0
70.0,63150.0,3.0,13880,1,0,0,0,0,0,0,0,0,1,0
70.0,41961.0,3.0,13880,1,0,0,0,0,0,0,0,0,1,0
70.0,63608.0,3.0,13750,1,0,0,0,0,0,0,0,0,1,0
66.0,41515.0,3.0,13750,1,0,0,0,0,0,0,0,0,1,0
66.0,91500.0,3.0,13750,1,0,0,0,0,0,0,0,0,1,0
66.0,62400.0,3.0,13720,1,0,0,0,0,0,0,0,0,1,0
70.0,31255.0,3.0,13719,1,0,0,0,0,0,0,0,0,1,0
66.0,37000.0,3.0,13700,1,0,0,0,0,0,0,0,0,1,0
70.0,55850.0,3.0,13710,1,0,0,0,0,0,0,0,0,1,0
66.0,70000.0,3.0,13700,1,0,0,0,0,0,0,0,0,1,0
66.0,70000.0,3.0,13700,1,0,0,0,0,0,0,0,0,1,0
70.0,87500.0,3.0,13700,1,0,0,0,0,0,0,0,0,1,0
66.0,62500.0,3.0,13700,1,0,0,0,0,0,0,0,0,1,0
70.0,77000.0,3.0,13700,1,0,0,0,0,0,0,0,0,1,0
70.0,53000.0,3.0,13700,1,0,0,0,0,0,0,0,0,1,0
70.0,39283.0,3.0,13700,1,0,0,0,0,0,0,0,0,1,0
70.0,56539.0,3.0,13700,1,0,0,0,0,0,0,0,0,1,0
70.0,32894.0,3.0,13690,1,0,0,0,0,0,0,0,0,1,0
85.0,100200.0,3.0,13685,1,0,0,0,0,0,0,0,0,1,0
60.0,15100.0,3.0,13680,1,0,0,0,0,0,0,0,0,1,0
66.0,51218.0,3.0,13880,1,0,0,0,0,0,0,0,0,1,0
92.0,88879.0,3.0,13000,1,0,0,0,0,0,0,0,0,1,0
60.0,29000.0,3.0,13000,1,0,0,0,0,0,0,0,0,1,0
66.0,29000.0,3.0,13000,1,0,0,0,0,0,0,0,0,1,0
66.0,29000.0,3.0,13000,1,0,0,0,0,0,0,0,0,1,0
60.0,37500.0,3.0,13000,1,0,0,0,0,0,0,0,0,1,0
70.0,28500.0,3.0,13000,1,0,0,0,0,0,0,0,0,1,0
70.0,46689.0,3.0,13000,1,0,0,0,0,0,0,0,0,1,0
70.0,21600.0,3.0,12999,1,0,0,0,0,0,0,0,0,1,0
60.0,16885.0,3.0,12999,1,0,0,0,0,0,0,0,0,1,0
66.0,22500.0,3.0,12999,1,0,0,0,0,0,0,0,0,1,0
70.0,80050.0,3.0,12999,1,0,0,0,0,0,0,0,0,1,0
70.0,17631.0,3.0,12990,1,0,0,0,0,0,0,0,0,1,0
70.0,65550.0,3.0,12990,1,0,0,0,0,0,0,0,0,1,0
66.0,66115.0,3.0,12990,1,0,0,0,0,0,0,0,0,1,0
66.0,56355.0,3.0,12990,1,0,0,0,0,0,0,0,0,1,0
66.0,93543.0,3.0,13680,1,0,0,0,0,0,0,0,0,1,0
85.0,79854.0,3.0,13680,1,0,0,0,0,0,0,0,0,1,0
66.0,118200.0,3.0,12990,1,0,0,0,0,0,0,0,0,1,0
70.0,62079.0,3.0,12990,1,0,0,0,0,0,0,0,0,1,0
60.0,33928.0,3.0,13680,1,0,0,0,0,0,0,0,0,1,0
70.0,41200.0,3.0,12990,1,0,0,0,0,0,0,0,0,1,0
85.0,92602.0,3.0,13860,1,0,0,0,0,0,0,0,0,1,0
60.0,20680.0,3.0,13840,1,0,0,0,0,0,0,0,0,1,0
70.0,31284.0,3.0,13850,1,0,0,0,0,0,0,0,0,1,0
70.0,45258.0,3.0,13850,1,0,0,0,0,0,0,0,0,1,0
70.0,45258.0,3.0,13850,1,0,0,0,0,0,0,0,0,1,0
70.0,45258.0,3.0,13850,1,0,0,0,0,0,0,0,0,1,0
70.0,45258.0,3.0,13850,1,0,0,0,0,0,0,0,0,1,0
70.0,46460.0,3.0,13830,1,0,0,0,0,0,0,0,0,1,0
70.0,22033.0,3.0,13820,1,0,0,0,0,0,0,0,0,1,0
70.0,67359.0,3.0,13820,1,0,0,0,0,0,0,0,0,1,0
66.0,94800.0,3.0,13800,1,0,0,0,0,0,0,0,0,1,0
66.0,85000.0,3.0,13800,1,0,0,0,0,0,0,0,0,1,0
85.0,53000.0,3.0,13800,1,0,0,0,0,0,0,0,0,1,0
92.0,31779.0,3.0,13799,1,0,0,0,0,0,0,0,0,1,0
70.0,32264.0,3.0,13794,1,0,0,0,0,0,0,0,0,1,0
66.0,57000.0,3.0,13790,1,0,0,0,0,0,0,0,0,1,0
60.0,49400.0,3.0,13790,1,0,0,0,0,0,0,0,0,1,0
66.0,57000.0,3.0,13790,1,0,0,0,0,0,0,0,0,1,0
66.0,59835.0,3.0,12990,1,0,0,0,0,0,0,0,0,1,0
70.0,51400.0,3.0,13780,1,0,0,0,0,0,0,0,0,1,0
60.0,65500.0,3.0,13640,1,0,0,0,0,0,0,0,0,1,0
66.0,63250.0,3.0,13560,1,0,0,0,0,0,0,0,0,1,0
66.0,61129.0,3.0,13550,1,0,0,0,0,0,0,0,0,1,0
70.0,28235.0,3.0,13770,1,0,0,0,0,0,0,0,0,1,0
66.0,103195.0,3.0,13400,1,0,0,0,0,0,0,0,0,1,0
70.0,56917.0,3.0,13400,1,0,0,0,0,0,0,0,0,1,0
66.0,88497.0,3.0,13400,1,0,0,0,0,0,0,0,0,1,0
66.0,81431.0,3.0,13400,1,0,0,0,0,0,0,0,0,1,0
66.0,96063.0,3.0,13400,1,0,0,0,0,0,0,0,0,1,0
66.0,69815.0,3.0,13400,1,0,0,0,0,0,0,0,0,1,0
66.0,82813.0,3.0,13400,1,0,0,0,0,0,0,0,0,1,0
70.0,17900.0,2.0,13390,1,0,0,0,0,0,0,0,0,1,0
70.0,28600.0,3.0,13390,1,0,0,0,0,0,0,0,0,1,0
66.0,40365.0,3.0,13350,1,0,0,0,0,0,0,0,0,1,0
85.0,59000.0,3.0,13290,1,0,0,0,0,0,0,0,0,1,0
70.0,50437.0,3.0,13380,1,0,0,0,0,0,0,0,0,1,0
85.0,52706.0,3.0,13360,1,0,0,0,0,0,0,0,0,1,0
85.0,82089.0,3.0,13300,1,0,0,0,0,0,0,0,0,1,0
70.0,35237.0,3.0,13295,1,0,0,0,0,0,0,0,0,1,0
66.0,64000.0,3.0,13290,1,0,0,0,0,0,0,0,0,1,0
70.0,19500.0,3.0,13260,1,0,0,0,0,0,0,0,0,1,0
66.0,29136.0,3.0,13200,1,0,0,0,0,0,0,0,0,1,0
70.0,53000.0,3.0,13200,1,0,0,0,0,0,0,0,0,1,0
92.0,55800.0,3.0,13550,1,0,0,0,0,0,0,0,0,1,0
85.0,103000.0,3.0,13500,1,0,0,0,0,0,0,0,0,1,0
66.0,46664.0,3.0,13500,1,0,0,0,0,0,0,0,0,1,0
70.0,100000.0,2.0,13500,1,0,0,0,0,0,0,0,0,1,0
60.0,8400.0,1.0,13500,1,0,0,0,0,0,0,0,0,1,0
70.0,92449.0,3.0,13500,1,0,0,0,0,0,0,0,0,1,0
70.0,34100.0,3.0,13500,1,0,0,0,0,0,0,0,0,1,0
70.0,50707.0,3.0,13500,1,0,0,0,0,0,0,0,0,1,0
70.0,81340.0,3.0,13500,1,0,0,0,0,0,0,0,0,1,0
66.0,66500.0,3.0,13200,1,0,0,0,0,0,0,0,0,1,0
70.0,46200.0,3.0,12989,1,0,0,0,0,0,0,0,0,1,0
66.0,65849.0,3.0,12985,1,0,0,0,0,0,0,0,0,1,0
70.0,92350.0,3.0,12980,1,0,0,0,0,0,0,0,0,1,0
60.0,42906.0,3.0,12980,1,0,0,0,0,0,0,0,0,1,0
66.0,53980.0,3.0,12980,1,0,0,0,0,0,0,0,0,1,0
70.0,70017.0,3.0,12980,1,0,0,0,0,0,0,0,0,1,0
66.0,79650.0,3.0,12980,1,0,0,0,0,0,0,0,0,1,0
85.0,100000.0,3.0,12950,1,0,0,0,0,0,0,0,0,1,0
70.0,28860.0,3.0,12960,1,0,0,0,0,0,0,0,0,1,0
66.0,41250.0,3.0,12950,1,0,0,0,0,0,0,0,0,1,0
70.0,27600.0,3.0,12950,1,0,0,0,0,0,0,0,0,1,0
60.0,23311.0,3.0,12950,1,0,0,0,0,0,0,0,0,1,0
66.0,95000.0,3.0,12950,1,0,0,0,0,0,0,0,0,1,0
85.0,168000.0,3.0,12950,1,0,0,0,0,0,0,0,0,1,0
70.0,55100.0,3.0,12950,1,0,0,0,0,0,0,0,0,1,0
60.0,52291.0,3.0,12930,1,0,0,0,0,0,0,0,0,1,0
66.0,76000.0,3.0,12900,1,0,0,0,0,0,0,0,0,1,0
70.0,31619.0,3.0,12920,1,0,0,0,0,0,0,0,0,1,0
70.0,30251.0,3.0,12920,1,0,0,0,0,0,0,0,0,1,0
70.0,33983.0,3.0,13490,1,0,0,0,0,0,0,0,0,1,0
85.0,137145.0,3.0,13490,1,0,0,0,0,0,0,0,0,1,0
92.0,66200.0,3.0,13480,1,0,0,0,0,0,0,0,0,1,0
92.0,66200.0,3.0,13480,1,0,0,0,0,0,0,0,0,1,0
70.0,4381.0,3.0,13480,1,0,0,0,0,0,0,0,0,1,0
67.0,45733.0,3.0,13490,1,0,0,0,0,0,0,0,0,1,0
92.0,58680.0,3.0,13475,1,0,0,0,0,0,0,0,0,1,0
70.0,51300.0,3.0,13470,1,0,0,0,0,0,0,0,0,1,0
66.0,52811.0,3.0,13470,1,0,0,0,0,0,0,0,0,1,0
60.0,27997.0,3.0,13450,1,0,0,0,0,0,0,0,0,1,0
70.0,84530.0,3.0,13450,1,0,0,0,0,0,0,0,0,1,0
66.0,24768.0,3.0,13450,1,0,0,0,0,0,0,0,0,1,0
70.0,58500.0,3.0,13430,1,0,0,0,0,0,0,0,0,1,0
70.0,57300.0,3.0,13430,1,0,0,0,0,0,0,0,0,1,0
70.0,57300.0,3.0,13430,1,0,0,0,0,0,0,0,0,1,0
70.0,96000.0,3.0,12790,1,0,0,0,0,0,0,0,0,1,0
60.0,28642.0,3.0,12788,1,0,0,0,0,0,0,0,0,1,0
70.0,64000.0,3.0,12780,1,0,0,0,0,0,0,0,0,1,0
66.0,91875.0,3.0,12740,1,0,0,0,0,0,0,0,0,1,0
70.0,17100.0,3.0,12736,1,0,0,0,0,0,0,0,0,1,0
70.0,31705.0,3.0,12720,1,0,0,0,0,0,0,0,0,1,0
66.0,75287.0,3.0,12750,1,0,0,0,0,0,0,0,0,1,0
66.0,47000.0,3.0,12750,1,0,0,0,0,0,0,0,0,1,0
70.0,36621.0,3.0,12700,1,0,0,0,0,0,0,0,0,1,0
66.0,146710.0,3.0,12700,1,0,0,0,0,0,0,0,0,1,0
85.0,95000.0,3.0,12550,1,0,0,0,0,0,0,0,0,1,0
60.0,59000.0,3.0,12500,1,0,0,0,0,0,0,0,0,1,0
60.0,37000.0,3.0,12699,1,0,0,0,0,0,0,0,0,1,0
66.0,46580.0,3.0,12600,1,0,0,0,0,0,0,0,0,1,0
70.0,53000.0,3.0,12600,1,0,0,0,0,0,0,0,0,1,0
66.0,124521.0,3.0,12699,1,0,0,0,0,0,0,0,0,1,0
92.0,98000.0,3.0,12550,1,0,0,0,0,0,0,0,0,1,0
70.0,42000.0,3.0,12900,1,0,0,0,0,0,0,0,0,1,0
66.0,105139.0,3.0,12900,1,0,0,0,0,0,0,0,0,1,0
85.0,148257.0,2.0,12900,1,0,0,0,0,0,0,0,0,1,0
70.0,65000.0,3.0,12500,1,0,0,0,0,0,0,0,0,1,0
66.0,64000.0,3.0,12500,1,0,0,0,0,0,0,0,0,1,0
70.0,44638.0,3.0,12900,1,0,0,0,0,0,0,0,0,1,0
66.0,64000.0,3.0,12900,1,0,0,0,0,0,0,0,0,1,0
66.0,95729.0,3.0,12900,1,0,0,0,0,0,0,0,0,1,0
66.0,64000.0,3.0,12900,1,0,0,0,0,0,0,0,0,1,0
70.0,26559.0,3.0,12899,1,0,0,0,0,0,0,0,0,1,0
70.0,64500.0,3.0,12890,1,0,0,0,0,0,0,0,0,1,0
60.0,23337.0,3.0,12888,1,0,0,0,0,0,0,0,0,1,0
70.0,18699.0,3.0,12890,1,0,0,0,0,0,0,0,0,1,0
85.0,76950.0,3.0,12890,1,0,0,0,0,0,0,0,0,1,0
60.0,28043.0,3.0,12888,1,0,0,0,0,0,0,0,0,1,0
66.0,68048.0,3.0,12880,1,0,0,0,0,0,0,0,0,1,0
66.0,37170.0,3.0,12500,1,0,0,0,0,0,0,0,0,1,0
70.0,19600.0,3.0,12860,1,0,0,0,0,0,0,0,0,1,0
70.0,39900.0,3.0,12850,1,0,0,0,0,0,0,0,0,1,0
70.0,28970.0,3.0,12840,1,0,0,0,0,0,0,0,0,1,0
70.0,31945.0,3.0,12820,1,0,0,0,0,0,0,0,0,1,0
66.0,103000.0,3.0,12000,1,0,0,0,0,0,0,0,0,1,0
85.0,60000.0,3.0,12000,1,0,0,0,0,0,0,0,0,1,0
70.0,57100.0,3.0,12000,1,0,0,0,0,0,0,0,0,1,0
70.0,79000.0,3.0,11999,1,0,0,0,0,0,0,0,0,1,0
67.0,77764.0,2.0,11990,1,0,0,0,0,0,0,0,0,1,0
85.0,85636.0,3.0,11990,1,0,0,0,0,0,0,0,0,1,0
85.0,95000.0,3.0,11999,1,0,0,0,0,0,0,0,0,1,0
70.0,100000.0,3.0,11990,1,0,0,0,0,0,0,0,0,1,0
66.0,69000.0,3.0,11999,1,0,0,0,0,0,0,0,0,1,0
85.0,102816.0,3.0,11993,1,0,0,0,0,0,0,0,0,1,0
67.0,72973.0,2.0,11990,1,0,0,0,0,0,0,0,0,1,0
66.0,64976.0,3.0,11990,1,0,0,0,0,0,0,0,0,1,0
70.0,36200.0,3.0,11990,1,0,0,0,0,0,0,0,0,1,0
70.0,40300.0,3.0,11990,1,0,0,0,0,0,0,0,0,1,0
60.0,47625.0,3.0,11982,1,0,0,0,0,0,0,0,0,1,0
70.0,39500.0,3.0,11950,1,0,0,0,0,0,0,0,0,1,0
60.0,100000.0,3.0,11950,1,0,0,0,0,0,0,0,0,1,0
66.0,38994.0,3.0,12500,1,0,0,0,0,0,0,0,0,1,0
60.0,45000.0,3.0,11990,1,0,0,0,0,0,0,0,0,1,0
66.0,87195.0,3.0,11980,1,0,0,0,0,0,0,0,0,1,0
85.0,136000.0,3.0,12479,1,0,0,0,0,0,0,0,0,1,0
66.0,83000.0,3.0,12400,1,0,0,0,0,0,0,0,0,1,0
60.0,29700.0,3.0,12470,1,0,0,0,0,0,0,0,0,1,0
66.0,39020.0,3.0,12499,1,0,0,0,0,0,0,0,0,1,0
70.0,35100.0,3.0,12451,1,0,0,0,0,0,0,0,0,1,0
70.0,25308.0,3.0,12440,1,0,0,0,0,0,0,0,0,1,0
70.0,72000.0,3.0,12400,1,0,0,0,0,0,0,0,0,1,0
60.0,28000.0,2.0,12490,1,0,0,0,0,0,0,0,0,1,0
66.0,47685.0,3.0,12390,1,0,0,0,0,0,0,0,0,1,0
70.0,27100.0,3.0,12380,1,0,0,0,0,0,0,0,0,1,0
70.0,33455.0,3.0,12380,1,0,0,0,0,0,0,0,0,1,0
66.0,45000.0,2.0,12350,1,0,0,0,0,0,0,0,0,1,0
70.0,58112.0,3.0,12200,1,0,0,0,0,0,0,0,0,1,0
70.0,28500.0,3.0,12200,1,0,0,0,0,0,0,0,0,1,0
85.0,98299.0,3.0,13945,1,0,0,0,0,0,0,0,0,1,0
92.0,55600.0,3.0,13979,1,0,0,0,0,0,0,0,0,1,0
70.0,12746.0,1.0,13980,1,0,0,0,0,0,0,0,0,1,0
85.0,111792.0,3.0,13980,1,0,0,0,0,0,0,0,0,1,0
92.0,71313.0,3.0,13980,1,0,0,0,0,0,0,0,0,1,0
70.0,21200.0,2.0,13990,1,0,0,0,0,0,0,0,0,1,0
70.0,21200.0,2.0,13990,1,0,0,0,0,0,0,0,0,1,0
60.0,21200.0,2.0,13990,1,0,0,0,0,0,0,0,0,1,0
66.0,78935.0,3.0,13990,1,0,0,0,0,0,0,0,0,1,0
70.0,81600.0,3.0,13990,1,0,0,0,0,0,0,0,0,1,0
85.0,79600.0,3.0,14340,1,0,0,0,0,0,0,0,0,1,0
70.0,4650.0,2.0,22150,1,0,0,0,0,0,0,0,0,0,1
85.0,1.0,0.0,32000,1,0,0,0,0,0,0,0,0,0,1
85.0,26000.0,3.0,17999,1,0,0,0,0,0,0,0,0,0,1
85.0,7600.0,1.0,22090,1,0,0,0,0,0,0,0,0,0,1
85.0,10.0,0.0,31990,1,0,0,0,0,0,0,0,0,0,1
66.0,65594.0,3.0,13990,1,0,0,0,0,0,0,0,0,1,0
66.0,66900.0,3.0,14200,1,0,0,0,0,0,0,0,0,1,0
147.0,7000.0,0.0,37900,1,0,0,0,0,0,0,0,0,0,1
70.0,26090.0,3.0,14340,1,0,0,0,0,0,0,0,0,1,0
85.0,48900.0,3.0,14330,1,0,0,0,0,0,0,0,0,1,0
66.0,45163.0,3.0,14330,1,0,0,0,0,0,0,0,0,1,0
60.0,44770.0,3.0,14300,1,0,0,0,0,0,0,0,0,1,0
70.0,57337.0,3.0,14300,1,0,0,0,0,0,0,0,0,1,0
66.0,52369.0,3.0,14300,1,0,0,0,0,0,0,0,0,1,0
86.0,71240.0,2.0,14295,1,0,0,0,0,0,0,0,0,1,0
70.0,23311.0,3.0,14280,1,0,0,0,0,0,0,0,0,1,0
70.0,34663.0,3.0,14280,1,0,0,0,0,0,0,0,0,1,0
70.0,29237.0,3.0,14275,1,0,0,0,0,0,0,0,0,1,0
